성별,연령계층별,연,월,항목,자료값
여자,55 - 59세,2019,9,경제활동참가율[%],63.4
여자,55 - 59세,2019,10,경제활동참가율[%],63.5
여자,55 - 59세,2019,11,경제활동참가율[%],63.1
여자,55 - 59세,2019,12,경제활동참가율[%],62.9
여자,55 - 59세,2020,1,경제활동참가율[%],62.7
여자,55 - 59세,2020,2,경제활동참가율[%],62.7
여자,55 - 59세,2020,3,경제활동참가율[%],61.9
여자,55 - 59세,2020,4,경제활동참가율[%],62.5
여자,55 - 59세,2020,5,경제활동참가율[%],63.3
여자,55 - 59세,2020,6,경제활동참가율[%],63.2
여자,55 - 59세,2020,7,경제활동참가율[%],62.9
여자,55 - 59세,2020,8,경제활동참가율[%],62.1
여자,55 - 59세,2020,9,경제활동참가율[%],61.8
여자,55 - 59세,2020,10,경제활동참가율[%],61.8
여자,55 - 59세,2020,11,경제활동참가율[%],62.3
여자,55 - 59세,2020,12,경제활동참가율[%],61.2
여자,55 - 59세,2021,1,경제활동참가율[%],60.2
여자,55 - 59세,2021,2,경제활동참가율[%],60.8
여자,55 - 59세,2021,3,경제활동참가율[%],61.4
여자,55 - 59세,2021,4,경제활동참가율[%],62.4
여자,55 - 59세,2021,5,경제활동참가율[%],64
여자,60 - 64세,2011,1,경제활동참가율[%],36.2
여자,60 - 64세,2011,2,경제활동참가율[%],38.3
여자,60 - 64세,2011,3,경제활동참가율[%],40.7
여자,60 - 64세,2011,4,경제활동참가율[%],42.2
여자,60 - 64세,2011,5,경제활동참가율[%],44.6
여자,60 - 64세,2011,6,경제활동참가율[%],44.8
여자,60 - 64세,2011,7,경제활동참가율[%],44.5
여자,60 - 64세,2011,8,경제활동참가율[%],44.1
여자,60 - 64세,2011,9,경제활동참가율[%],44
여자,60 - 64세,2011,10,경제활동참가율[%],44.4
여자,60 - 64세,2011,11,경제활동참가율[%],44
여자,60 - 64세,2011,12,경제활동참가율[%],39.8
여자,60 - 64세,2012,1,경제활동참가율[%],38.7
여자,60 - 64세,2012,2,경제활동참가율[%],40.5
여자,60 - 64세,2012,3,경제활동참가율[%],42.6
여자,60 - 64세,2012,4,경제활동참가율[%],44.9
여자,60 - 64세,2012,5,경제활동참가율[%],47.2
여자,60 - 64세,2012,6,경제활동참가율[%],46.8
여자,60 - 64세,2012,7,경제활동참가율[%],44
여자,60 - 64세,2012,8,경제활동참가율[%],44.4
여자,60 - 64세,2012,9,경제활동참가율[%],45
여자,60 - 64세,2012,10,경제활동참가율[%],46.1
여자,60 - 64세,2012,11,경제활동참가율[%],46.1
여자,60 - 64세,2012,12,경제활동참가율[%],42.6
여자,60 - 64세,2013,1,경제활동참가율[%],39.7
여자,60 - 64세,2013,2,경제활동참가율[%],41.8
여자,60 - 64세,2013,3,경제활동참가율[%],44.1
여자,60 - 64세,2013,4,경제활동참가율[%],46.4
여자,60 - 64세,2013,5,경제활동참가율[%],47.9
여자,60 - 64세,2013,6,경제활동참가율[%],47.8
여자,60 - 64세,2013,7,경제활동참가율[%],46.6
여자,60 - 64세,2013,8,경제활동참가율[%],46.1
여자,60 - 64세,2013,9,경제활동참가율[%],45.6
여자,60 - 64세,2013,10,경제활동참가율[%],46.9
여자,60 - 64세,2013,11,경제활동참가율[%],45.6
여자,60 - 64세,2013,12,경제활동참가율[%],42.1
여자,60 - 64세,2014,1,경제활동참가율[%],41.5
여자,60 - 64세,2014,2,경제활동참가율[%],42.7
여자,60 - 64세,2014,3,경제활동참가율[%],44.1
여자,60 - 64세,2014,4,경제활동참가율[%],47.1
여자,60 - 64세,2014,5,경제활동참가율[%],49
여자,60 - 64세,2014,6,경제활동참가율[%],48.4
여자,60 - 64세,2014,7,경제활동참가율[%],47.9
여자,60 - 64세,2014,8,경제활동참가율[%],47.3
여자,60 - 64세,2014,9,경제활동참가율[%],48.1
여자,60 - 64세,2014,10,경제활동참가율[%],48.5
여자,60 - 64세,2014,11,경제활동참가율[%],47.6
여자,60 - 64세,2014,12,경제활동참가율[%],44.6
여자,60 - 64세,2015,1,경제활동참가율[%],43.6
여자,60 - 64세,2015,2,경제활동참가율[%],45
여자,60 - 64세,2015,3,경제활동참가율[%],47.3
여자,60 - 64세,2015,4,경제활동참가율[%],48.4
여자,60 - 64세,2015,5,경제활동참가율[%],50.1
여자,60 - 64세,2015,6,경제활동참가율[%],50.2
여자,60 - 64세,2015,7,경제활동참가율[%],49.2
여자,60 - 64세,2015,8,경제활동참가율[%],48.7
여자,60 - 64세,2015,9,경제활동참가율[%],49.4
여자,60 - 64세,2015,10,경제활동참가율[%],49.7
여자,60 - 64세,2015,11,경제활동참가율[%],49.6
여자,60 - 64세,2015,12,경제활동참가율[%],47.6
여자,60 - 64세,2016,1,경제활동참가율[%],46.2
여자,60 - 64세,2016,2,경제활동참가율[%],46
여자,60 - 64세,2016,3,경제활동참가율[%],47.3
여자,60 - 64세,2016,4,경제활동참가율[%],49.2
여자,60 - 64세,2016,5,경제활동참가율[%],50
여자,60 - 64세,2016,6,경제활동참가율[%],50.3
여자,60 - 64세,2016,7,경제활동참가율[%],50.5
여자,60 - 64세,2016,8,경제활동참가율[%],49.9
여자,60 - 64세,2016,9,경제활동참가율[%],49.9
여자,60 - 64세,2016,10,경제활동참가율[%],50.3
여자,60 - 64세,2016,11,경제활동참가율[%],50.5
여자,60 - 64세,2016,12,경제활동참가율[%],48
여자,60 - 64세,2017,1,경제활동참가율[%],46.4
여자,60 - 64세,2017,2,경제활동참가율[%],46.7
여자,60 - 64세,2017,3,경제활동참가율[%],48.8
여자,60 - 64세,2017,4,경제활동참가율[%],49.5
여자,60 - 64세,2017,5,경제활동참가율[%],49.9
여자,60 - 64세,2017,6,경제활동참가율[%],50.3
여자,60 - 64세,2017,7,경제활동참가율[%],49.9
여자,60 - 64세,2017,8,경제활동참가율[%],49.4
여자,60 - 64세,2017,9,경제활동참가율[%],50.2
여자,60 - 64세,2017,10,경제활동참가율[%],51.1
여자,60 - 64세,2017,11,경제활동참가율[%],51
여자,60 - 64세,2017,12,경제활동참가율[%],48.4
여자,60 - 64세,2018,1,경제활동참가율[%],46.7
여자,60 - 64세,2018,2,경제활동참가율[%],46.2
여자,60 - 64세,2018,3,경제활동참가율[%],47.7
여자,60 - 64세,2018,4,경제활동참가율[%],48.4
여자,60 - 64세,2018,5,경제활동참가율[%],49.4
여자,60 - 64세,2018,6,경제활동참가율[%],49.6
여자,60 - 64세,2018,7,경제활동참가율[%],49.1
여자,60 - 64세,2018,8,경제활동참가율[%],49.1
여자,60 - 64세,2018,9,경제활동참가율[%],48.8
여자,60 - 64세,2018,10,경제활동참가율[%],48.4
여자,60 - 64세,2018,11,경제활동참가율[%],48.6
여자,60 - 64세,2018,12,경제활동참가율[%],47.2
여자,60 - 64세,2019,1,경제활동참가율[%],47.2
여자,60 - 64세,2019,2,경제활동참가율[%],46.9
여자,60 - 64세,2019,3,경제활동참가율[%],48.1
여자,60 - 64세,2019,4,경제활동참가율[%],50
여자,60 - 64세,2019,5,경제활동참가율[%],52
여자,60 - 64세,2019,6,경제활동참가율[%],52.1
여자,60 - 64세,2019,7,경제활동참가율[%],51.3
여자,60 - 64세,2019,8,경제활동참가율[%],50.5
여자,60 - 64세,2019,9,경제활동참가율[%],51
여자,60 - 64세,2019,10,경제활동참가율[%],51.1
여자,60 - 64세,2019,11,경제활동참가율[%],51.3
여자,60 - 64세,2019,12,경제활동참가율[%],50
여자,60 - 64세,2020,1,경제활동참가율[%],49.9
여자,60 - 64세,2020,2,경제활동참가율[%],49.8
여자,60 - 64세,2020,3,경제활동참가율[%],50.2
여자,60 - 64세,2020,4,경제활동참가율[%],51
여자,60 - 64세,2020,5,경제활동참가율[%],52.5
여자,60 - 64세,2020,6,경제활동참가율[%],53
여자,60 - 64세,2020,7,경제활동참가율[%],52.4
여자,60 - 64세,2020,8,경제활동참가율[%],52.1
여자,60 - 64세,2020,9,경제활동참가율[%],52.3
여자,60 - 64세,2020,10,경제활동참가율[%],52.6
여자,60 - 64세,2020,11,경제활동참가율[%],52.4
여자,60 - 64세,2020,12,경제활동참가율[%],50
여자,60 - 64세,2021,1,경제활동참가율[%],48.1
여자,60 - 64세,2021,2,경제활동참가율[%],49.4
여자,60 - 64세,2021,3,경제활동참가율[%],50.8
여자,60 - 64세,2021,4,경제활동참가율[%],51.2
여자,60 - 64세,2021,5,경제활동참가율[%],52.6
여자,65세 이상,2011,1,경제활동참가율[%],14.5
여자,65세 이상,2011,2,경제활동참가율[%],17
여자,65세 이상,2011,3,경제활동참가율[%],20.6
여자,65세 이상,2011,4,경제활동참가율[%],22.8
여자,65세 이상,2011,5,경제활동참가율[%],24.9
여자,65세 이상,2011,6,경제활동참가율[%],26
여자,65세 이상,2011,7,경제활동참가율[%],24.2
여자,65세 이상,2011,8,경제활동참가율[%],24.5
여자,65세 이상,2011,9,경제활동참가율[%],23.8
여자,65세 이상,2011,10,경제활동참가율[%],24.7
여자,65세 이상,2011,11,경제활동참가율[%],22.7
여자,65세 이상,2011,12,경제활동참가율[%],17.7
여자,65세 이상,2012,1,경제활동참가율[%],16.8
여자,65세 이상,2012,2,경제활동참가율[%],18.2
여자,65세 이상,2012,3,경제활동참가율[%],20.8
여자,65세 이상,2012,4,경제활동참가율[%],24.4
여자,65세 이상,2012,5,경제활동참가율[%],26.1
여자,65세 이상,2012,6,경제활동참가율[%],26
여자,65세 이상,2012,7,경제활동참가율[%],25.4
여자,65세 이상,2012,8,경제활동참가율[%],25.1
여자,65세 이상,2012,9,경제활동참가율[%],25.4
여자,65세 이상,2012,10,경제활동참가율[%],25.3
여자,65세 이상,2012,11,경제활동참가율[%],23.4
여자,65세 이상,2012,12,경제활동참가율[%],18.5
여자,65세 이상,2013,1,경제활동참가율[%],17.2
여자,65세 이상,2013,2,경제활동참가율[%],17.9
여자,65세 이상,2013,3,경제활동참가율[%],21.2
여자,65세 이상,2013,4,경제활동참가율[%],24.2
여자,65세 이상,2013,5,경제활동참가율[%],25.8
여자,65세 이상,2013,6,경제활동참가율[%],26
여자,65세 이상,2013,7,경제활동참가율[%],25.3
여자,65세 이상,2013,8,경제활동참가율[%],25
여자,65세 이상,2013,9,경제활동참가율[%],26
여자,65세 이상,2013,10,경제활동참가율[%],26.1
여자,65세 이상,2013,11,경제활동참가율[%],24.7
여자,65세 이상,2013,12,경제활동참가율[%],19.1
여자,65세 이상,2014,1,경제활동참가율[%],18
여자,65세 이상,2014,2,경제활동참가율[%],19.6
여자,65세 이상,2014,3,경제활동참가율[%],22.6
여자,65세 이상,2014,4,경제활동참가율[%],25.1
여자,65세 이상,2014,5,경제활동참가율[%],25.9
여자,65세 이상,2014,6,경제활동참가율[%],26.2
여자,65세 이상,2014,7,경제활동참가율[%],25.8
여자,65세 이상,2014,8,경제활동참가율[%],25.7
여자,65세 이상,2014,9,경제활동참가율[%],26
여자,65세 이상,2014,10,경제활동참가율[%],26.3
여자,65세 이상,2014,11,경제활동참가율[%],25.3
여자,65세 이상,2014,12,경제활동참가율[%],19.1
여자,65세 이상,2015,1,경제활동참가율[%],17.7
여자,65세 이상,2015,2,경제활동참가율[%],19.6
여자,65세 이상,2015,3,경제활동참가율[%],22.2
여자,65세 이상,2015,4,경제활동참가율[%],24.1
여자,65세 이상,2015,5,경제활동참가율[%],25.3
여자,65세 이상,2015,6,경제활동참가율[%],25.3
여자,65세 이상,2015,7,경제활동참가율[%],25.1
여자,65세 이상,2015,8,경제활동참가율[%],24.9
여자,65세 이상,2015,9,경제활동참가율[%],25.4
여자,65세 이상,2015,10,경제활동참가율[%],25.1
여자,65세 이상,2015,11,경제활동참가율[%],23.7
여자,65세 이상,2015,12,경제활동참가율[%],20.1
여자,65세 이상,2016,1,경제활동참가율[%],17.5
여자,65세 이상,2016,2,경제활동참가율[%],19.5
여자,65세 이상,2016,3,경제활동참가율[%],22.3
여자,65세 이상,2016,4,경제활동참가율[%],24.1
여자,65세 이상,2016,5,경제활동참가율[%],25.3
여자,65세 이상,2016,6,경제활동참가율[%],25.8
여자,65세 이상,2016,7,경제활동참가율[%],25
여자,65세 이상,2016,8,경제활동참가율[%],25.4
여자,65세 이상,2016,9,경제활동참가율[%],25.5
여자,65세 이상,2016,10,경제활동참가율[%],25.5
여자,65세 이상,2016,11,경제활동참가율[%],24.9
여자,65세 이상,2016,12,경제활동참가율[%],20.5
여자,65세 이상,2017,1,경제활동참가율[%],18.6
여자,65세 이상,2017,2,경제활동참가율[%],20.5
여자,65세 이상,2017,3,경제활동참가율[%],22.6
여자,65세 이상,2017,4,경제활동참가율[%],24.6
여자,65세 이상,2017,5,경제활동참가율[%],25.9
여자,65세 이상,2017,6,경제활동참가율[%],26
여자,65세 이상,2017,7,경제활동참가율[%],25.8
여자,65세 이상,2017,8,경제활동참가율[%],25.7
여자,65세 이상,2017,9,경제활동참가율[%],26.5
여자,65세 이상,2017,10,경제활동참가율[%],26.1
여자,65세 이상,2017,11,경제활동참가율[%],25.6
여자,65세 이상,2017,12,경제활동참가율[%],21.6
여자,65세 이상,2018,1,경제활동참가율[%],18.6
여자,65세 이상,2018,2,경제활동참가율[%],21
여자,65세 이상,2018,3,경제활동참가율[%],23.7
여자,65세 이상,2018,4,경제활동참가율[%],25.2
여자,65세 이상,2018,5,경제활동참가율[%],26.4
여자,65세 이상,2018,6,경제활동참가율[%],26.9
여자,65세 이상,2018,7,경제활동참가율[%],26.4
여자,65세 이상,2018,8,경제활동참가율[%],26.5
여자,65세 이상,2018,9,경제활동참가율[%],26.8
여자,65세 이상,2018,10,경제활동참가율[%],26.9
여자,65세 이상,2018,11,경제활동참가율[%],26.7
여자,65세 이상,2018,12,경제활동참가율[%],21.3
여자,65세 이상,2019,1,경제활동참가율[%],21.2
여자,65세 이상,2019,2,경제활동참가율[%],22.9
여자,65세 이상,2019,3,경제활동참가율[%],24.9
여자,65세 이상,2019,4,경제활동참가율[%],26.4
여자,65세 이상,2019,5,경제활동참가율[%],27.9
여자,65세 이상,2019,6,경제활동참가율[%],28.5
여자,65세 이상,2019,7,경제활동참가율[%],28.1
여자,65세 이상,2019,8,경제활동참가율[%],28.1
여자,65세 이상,2019,9,경제활동참가율[%],28.5
여자,65세 이상,2019,10,경제활동참가율[%],29
여자,65세 이상,2019,11,경제활동참가율[%],28.7
여자,65세 이상,2019,12,경제활동참가율[%],25.8
여자,65세 이상,2020,1,경제활동참가율[%],25
여자,65세 이상,2020,2,경제활동참가율[%],25.9
여자,65세 이상,2020,3,경제활동참가율[%],26.8
여자,65세 이상,2020,4,경제활동참가율[%],27.3
여자,65세 이상,2020,5,경제활동참가율[%],28.8
여자,65세 이상,2020,6,경제활동참가율[%],29.4
여자,65세 이상,2020,7,경제활동참가율[%],29.4
여자,65세 이상,2020,8,경제활동참가율[%],29.3
여자,65세 이상,2020,9,경제활동참가율[%],29.4
여자,65세 이상,2020,10,경제활동참가율[%],29.5
여자,65세 이상,2020,11,경제활동참가율[%],29.2
여자,65세 이상,2020,12,경제활동참가율[%],26.4
여자,65세 이상,2021,1,경제활동참가율[%],24.7
여자,65세 이상,2021,2,경제활동참가율[%],25.9
여자,65세 이상,2021,3,경제활동참가율[%],27.9
여자,65세 이상,2021,4,경제활동참가율[%],29.1
여자,65세 이상,2021,5,경제활동참가율[%],30.4
계,계,2011,1,실업률[%],3.8
계,계,2011,2,실업률[%],4.5
계,계,2011,3,실업률[%],4.3
계,계,2011,4,실업률[%],3.7
계,계,2011,5,실업률[%],3.2
계,계,2011,6,실업률[%],3.3
계,계,2011,7,실업률[%],3.3
계,계,2011,8,실업률[%],3
계,계,2011,9,실업률[%],3
계,계,2011,10,실업률[%],2.9
계,계,2011,11,실업률[%],2.9
계,계,2011,12,실업률[%],3
계,계,2012,1,실업률[%],3.5
계,계,2012,2,실업률[%],4.2
계,계,2012,3,실업률[%],3.7
계,계,2012,4,실업률[%],3.5
계,계,2012,5,실업률[%],3.1
계,계,2012,6,실업률[%],3.2
계,계,2012,7,실업률[%],3.1
계,계,2012,8,실업률[%],3
계,계,2012,9,실업률[%],2.9
계,계,2012,10,실업률[%],2.8
계,계,2012,11,실업률[%],2.8
계,계,2012,12,실업률[%],2.9
계,계,2013,1,실업률[%],3.4
계,계,2013,2,실업률[%],3.9
계,계,2013,3,실업률[%],3.5
계,계,2013,4,실업률[%],3.2
계,계,2013,5,실업률[%],3
계,계,2013,6,실업률[%],3.1
계,계,2013,7,실업률[%],3.1
계,계,2013,8,실업률[%],3
계,계,2013,9,실업률[%],2.7
계,계,2013,10,실업률[%],2.7
계,계,2013,11,실업률[%],2.6
계,계,2013,12,실업률[%],3
계,계,2014,1,실업률[%],3.4
계,계,2014,2,실업률[%],4.5
계,계,2014,3,실업률[%],3.9
계,계,2014,4,실업률[%],3.8
계,계,2014,5,실업률[%],3.5
계,계,2014,6,실업률[%],3.5
계,계,2014,7,실업률[%],3.4
계,계,2014,8,실업률[%],3.3
계,계,2014,9,실업률[%],3.1
계,계,2014,10,실업률[%],3.2
계,계,2014,11,실업률[%],3
계,계,2014,12,실업률[%],3.3
계,계,2015,1,실업률[%],3.7
계,계,2015,2,실업률[%],4.5
계,계,2015,3,실업률[%],4
계,계,2015,4,실업률[%],3.9
계,계,2015,5,실업률[%],3.7
계,계,2015,6,실업률[%],3.8
계,계,2015,7,실업률[%],3.6
계,계,2015,8,실업률[%],3.4
계,계,2015,9,실업률[%],3.2
계,계,2015,10,실업률[%],3.1
계,계,2015,11,실업률[%],3
계,계,2015,12,실업률[%],3.2
계,계,2016,1,실업률[%],3.7
계,계,2016,2,실업률[%],4.9
계,계,2016,3,실업률[%],4.2
계,계,2016,4,실업률[%],3.9
계,계,2016,5,실업률[%],3.6
계,계,2016,6,실업률[%],3.6
계,계,2016,7,실업률[%],3.5
계,계,2016,8,실업률[%],3.6
계,계,2016,9,실업률[%],3.5
계,계,2016,10,실업률[%],3.3
계,계,2016,11,실업률[%],3.1
계,계,2016,12,실업률[%],3.2
계,계,2017,1,실업률[%],3.7
계,계,2017,2,실업률[%],4.9
계,계,2017,3,실업률[%],4.1
계,계,2017,4,실업률[%],4.2
계,계,2017,5,실업률[%],3.6
계,계,2017,6,실업률[%],3.8
계,계,2017,7,실업률[%],3.4
계,계,2017,8,실업률[%],3.6
계,계,2017,9,실업률[%],3.3
계,계,2017,10,실업률[%],3.2
계,계,2017,11,실업률[%],3.1
계,계,2017,12,실업률[%],3.3
계,계,2018,1,실업률[%],3.7
계,계,2018,2,실업률[%],4.6
계,계,2018,3,실업률[%],4.5
계,계,2018,4,실업률[%],4.1
계,계,2018,5,실업률[%],4
계,계,2018,6,실업률[%],3.7
계,계,2018,7,실업률[%],3.7
계,계,2018,8,실업률[%],4
계,계,2018,9,실업률[%],3.6
계,계,2018,10,실업률[%],3.5
계,계,2018,11,실업률[%],3.2
계,계,2018,12,실업률[%],3.4
계,계,2019,1,실업률[%],4.5
계,계,2019,2,실업률[%],4.7
계,계,2019,3,실업률[%],4.3
계,계,2019,4,실업률[%],4.4
계,계,2019,5,실업률[%],4
계,계,2019,6,실업률[%],4
계,계,2019,7,실업률[%],3.9
계,계,2019,8,실업률[%],3
계,계,2019,9,실업률[%],3.1
계,계,2019,10,실업률[%],3
계,계,2019,11,실업률[%],3.1
계,계,2019,12,실업률[%],3.4
계,계,2020,1,실업률[%],4.1
계,계,2020,2,실업률[%],4.1
계,계,2020,3,실업률[%],4.2
계,계,2020,4,실업률[%],4.2
계,계,2020,5,실업률[%],4.5
계,계,2020,6,실업률[%],4.3
계,계,2020,7,실업률[%],4
계,계,2020,8,실업률[%],3.1
계,계,2020,9,실업률[%],3.6
계,계,2020,10,실업률[%],3.7
계,계,2020,11,실업률[%],3.4
계,계,2020,12,실업률[%],4.1
계,계,2021,1,실업률[%],5.7
계,계,2021,2,실업률[%],4.9
계,계,2021,3,실업률[%],4.3
계,계,2021,4,실업률[%],4
계,계,2021,5,실업률[%],4
계,15 - 19세,2011,1,실업률[%],14.6
계,15 - 19세,2011,2,실업률[%],11.5
계,15 - 19세,2011,3,실업률[%],11.4
계,15 - 19세,2011,4,실업률[%],8.5
계,15 - 19세,2011,5,실업률[%],5.8
계,15 - 19세,2011,6,실업률[%],12.5
계,15 - 19세,2011,7,실업률[%],16.1
계,15 - 19세,2011,8,실업률[%],7.7
계,15 - 19세,2011,9,실업률[%],8.1
계,15 - 19세,2011,10,실업률[%],7.8
계,15 - 19세,2011,11,실업률[%],7.8
계,15 - 19세,2011,12,실업률[%],12.6
계,15 - 19세,2012,1,실업률[%],12.7
계,15 - 19세,2012,2,실업률[%],9.1
계,15 - 19세,2012,3,실업률[%],9.4
계,15 - 19세,2012,4,실업률[%],6.5
계,15 - 19세,2012,5,실업률[%],6
계,15 - 19세,2012,6,실업률[%],9.6
계,15 - 19세,2012,7,실업률[%],11
계,15 - 19세,2012,8,실업률[%],5.8
계,15 - 19세,2012,9,실업률[%],8.8
계,15 - 19세,2012,10,실업률[%],6.7
계,15 - 19세,2012,11,실업률[%],7.8
계,15 - 19세,2012,12,실업률[%],11.3
계,15 - 19세,2013,1,실업률[%],10.2
계,15 - 19세,2013,2,실업률[%],10
계,15 - 19세,2013,3,실업률[%],8.6
계,15 - 19세,2013,4,실업률[%],13.2
계,15 - 19세,2013,5,실업률[%],10.2
계,15 - 19세,2013,6,실업률[%],10.2
계,15 - 19세,2013,7,실업률[%],14.8
계,15 - 19세,2013,8,실업률[%],8.1
계,15 - 19세,2013,9,실업률[%],6.6
계,15 - 19세,2013,10,실업률[%],6.5
계,15 - 19세,2013,11,실업률[%],7.3
계,15 - 19세,2013,12,실업률[%],15.3
계,15 - 19세,2014,1,실업률[%],16.6
계,15 - 19세,2014,2,실업률[%],10.5
계,15 - 19세,2014,3,실업률[%],7.3
계,15 - 19세,2014,4,실업률[%],8.1
계,15 - 19세,2014,5,실업률[%],5.2
계,15 - 19세,2014,6,실업률[%],8.7
계,15 - 19세,2014,7,실업률[%],10.7
계,15 - 19세,2014,8,실업률[%],7.5
계,15 - 19세,2014,9,실업률[%],6.1
계,15 - 19세,2014,10,실업률[%],6.2
계,15 - 19세,2014,11,실업률[%],6.8
계,15 - 19세,2014,12,실업률[%],13.5
계,15 - 19세,2015,1,실업률[%],10.7
계,15 - 19세,2015,2,실업률[%],11.6
계,15 - 19세,2015,3,실업률[%],11.1
계,15 - 19세,2015,4,실업률[%],9
계,15 - 19세,2015,5,실업률[%],6.7
계,15 - 19세,2015,6,실업률[%],15.3
계,15 - 19세,2015,7,실업률[%],14.9
계,15 - 19세,2015,8,실업률[%],10.1
계,15 - 19세,2015,9,실업률[%],9.1
계,15 - 19세,2015,10,실업률[%],8.1
계,15 - 19세,2015,11,실업률[%],7.3
계,15 - 19세,2015,12,실업률[%],11.1
계,15 - 19세,2016,1,실업률[%],10.2
계,15 - 19세,2016,2,실업률[%],13
계,15 - 19세,2016,3,실업률[%],14.6
계,15 - 19세,2016,4,실업률[%],11.7
계,15 - 19세,2016,5,실업률[%],10.7
계,15 - 19세,2016,6,실업률[%],9.7
계,15 - 19세,2016,7,실업률[%],8.3
계,15 - 19세,2016,8,실업률[%],8.2
계,15 - 19세,2016,9,실업률[%],7.6
계,15 - 19세,2016,10,실업률[%],9.2
계,15 - 19세,2016,11,실업률[%],7.6
계,15 - 19세,2016,12,실업률[%],8.7
계,15 - 19세,2017,1,실업률[%],9.9
계,15 - 19세,2017,2,실업률[%],10
계,15 - 19세,2017,3,실업률[%],11.3
계,15 - 19세,2017,4,실업률[%],10
계,15 - 19세,2017,5,실업률[%],5.8
계,15 - 19세,2017,6,실업률[%],9.2
계,15 - 19세,2017,7,실업률[%],10.3
계,15 - 19세,2017,8,실업률[%],9.8
계,15 - 19세,2017,9,실업률[%],6.3
계,15 - 19세,2017,10,실업률[%],6.3
계,15 - 19세,2017,11,실업률[%],5.7
계,15 - 19세,2017,12,실업률[%],7.1
계,15 - 19세,2018,1,실업률[%],11.1
계,15 - 19세,2018,2,실업률[%],11.7
계,15 - 19세,2018,3,실업률[%],11.6
계,15 - 19세,2018,4,실업률[%],10.3
계,15 - 19세,2018,5,실업률[%],9
계,15 - 19세,2018,6,실업률[%],6.8
계,15 - 19세,2018,7,실업률[%],10.7
계,15 - 19세,2018,8,실업률[%],11.4
계,15 - 19세,2018,9,실업률[%],5.9
계,15 - 19세,2018,10,실업률[%],5.8
계,15 - 19세,2018,11,실업률[%],4.7
계,15 - 19세,2018,12,실업률[%],9.2
계,15 - 19세,2019,1,실업률[%],11.9
계,15 - 19세,2019,2,실업률[%],12.7
계,15 - 19세,2019,3,실업률[%],10.2
계,15 - 19세,2019,4,실업률[%],8.6
계,15 - 19세,2019,5,실업률[%],7.1
계,15 - 19세,2019,6,실업률[%],8.2
계,15 - 19세,2019,7,실업률[%],12
계,15 - 19세,2019,8,실업률[%],7.5
계,15 - 19세,2019,9,실업률[%],5.9
계,15 - 19세,2019,10,실업률[%],4.9
계,15 - 19세,2019,11,실업률[%],4.6
계,15 - 19세,2019,12,실업률[%],6.9
계,15 - 19세,2020,1,실업률[%],10.6
계,15 - 19세,2020,2,실업률[%],8.9
계,15 - 19세,2020,3,실업률[%],13.5
계,15 - 19세,2020,4,실업률[%],12.7
계,15 - 19세,2020,5,실업률[%],7.5
계,15 - 19세,2020,6,실업률[%],5.3
계,15 - 19세,2020,7,실업률[%],9.7
계,15 - 19세,2020,8,실업률[%],8
계,15 - 19세,2020,9,실업률[%],9.2
계,15 - 19세,2020,10,실업률[%],6.3
계,15 - 19세,2020,11,실업률[%],5.9
계,15 - 19세,2020,12,실업률[%],6.9
계,15 - 19세,2021,1,실업률[%],13.8
계,15 - 19세,2021,2,실업률[%],12.1
계,15 - 19세,2021,3,실업률[%],11.5
계,15 - 19세,2021,4,실업률[%],9.3
계,15 - 19세,2021,5,실업률[%],8.9
계,20 - 24세,2011,1,실업률[%],10.5
계,20 - 24세,2011,2,실업률[%],10.9
계,20 - 24세,2011,3,실업률[%],11.5
계,20 - 24세,2011,4,실업률[%],10.1
계,20 - 24세,2011,5,실업률[%],7.9
계,20 - 24세,2011,6,실업률[%],10
계,20 - 24세,2011,7,실업률[%],9.8
계,20 - 24세,2011,8,실업률[%],8
계,20 - 24세,2011,9,실업률[%],8
계,20 - 24세,2011,10,실업률[%],8.3
계,20 - 24세,2011,11,실업률[%],8.5
계,20 - 24세,2011,12,실업률[%],9.5
계,20 - 24세,2012,1,실업률[%],9.8
계,20 - 24세,2012,2,실업률[%],10.3
계,20 - 24세,2012,3,실업률[%],10.5
계,20 - 24세,2012,4,실업률[%],10.4
계,20 - 24세,2012,5,실업률[%],9.9
계,20 - 24세,2012,6,실업률[%],9.3
계,20 - 24세,2012,7,실업률[%],9.4
계,20 - 24세,2012,8,실업률[%],8.1
계,20 - 24세,2012,9,실업률[%],7.3
계,20 - 24세,2012,10,실업률[%],7.2
계,20 - 24세,2012,11,실업률[%],7
계,20 - 24세,2012,12,실업률[%],9.1
계,20 - 24세,2013,1,실업률[%],9
계,20 - 24세,2013,2,실업률[%],10.8
계,20 - 24세,2013,3,실업률[%],11.5
계,20 - 24세,2013,4,실업률[%],10.3
계,20 - 24세,2013,5,실업률[%],8.2
계,20 - 24세,2013,6,실업률[%],8.6
계,20 - 24세,2013,7,실업률[%],9.5
계,20 - 24세,2013,8,실업률[%],8.8
계,20 - 24세,2013,9,실업률[%],8.2
계,20 - 24세,2013,10,실업률[%],8.5
계,20 - 24세,2013,11,실업률[%],7.5
계,20 - 24세,2013,12,실업률[%],9.2
계,20 - 24세,2014,1,실업률[%],9.9
계,20 - 24세,2014,2,실업률[%],12.8
계,20 - 24세,2014,3,실업률[%],12.1
계,20 - 24세,2014,4,실업률[%],11.3
계,20 - 24세,2014,5,실업률[%],10.1
